"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:16","62018","0","pan right","release","tag","5.96894e-16","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","1","2","0","0","0","0","0","0","0","0"
"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:17","62018","0","pan right","press","tag","5.96894e-16","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","1","2","0","0","0","0","0","0","0","0"
"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:18","63022","0","pan right","release","tag","5.96894e-16","-0.62","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","1","2","0","0","0","0","0","0","0","0"
"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:19","64026","0","Construction Machine","press","tag","5.96894e-16","-0.62","0","Construction Machine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","1","2","0","0","0","0","0","0","0","0"
"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:19","64026","0","Construction Machine","release","tag","5.96894e-16","-0.62","0","Construction Machine","60","60","120","120",NULL,NULL,NULL,NULL,NULL,"75","0","0","1","2","0","0","0","0","0","0","0","0"
"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:20","65027","0","move new tag","press","tag","5.96894e-16","-0.62","0","Construction Machine","282","156","120","120",NULL,NULL,NULL,NULL,NULL,"75","0","1","1","2","0","0","0","0","0","0","0","0"
"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:20","65027","0","move new tag","release","tag","5.96894e-16","-0.62","0","Construction Machine","226","140","120","120",NULL,NULL,NULL,NULL,NULL,"75","0","1","1","2","0","0","0","0","0","0","0","0"
"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:21","66030","0","resize new tag","press","tag","5.96894e-16","-0.62","0","Construction Machine","226","140","120","120",NULL,NULL,NULL,NULL,NULL,"75","0","1","1","2","0","0","0","0","0","0","0","0"
"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:21","66030","0","resize new tag","release","tag","5.96894e-16","-0.62","0","Construction Machine","301","139","269","118",NULL,NULL,NULL,NULL,NULL,"75","0","1","1","2","0","0","0","0","0","0","0","0"
"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:25","67032","0","submit new tag","press","tag","5.96894e-16","-0.62","0","Construction Machine",NULL,NULL,"269","118","1.11519","0.462791","-1.39182","1.42749","0.603249","75","0","1","1","2","0","0","0","0","0","0","0","0"
"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:25","71049","0","pan right","press","tag","5.96894e-16","-0.62","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","1","1","1","2","0","0","0","0","0","0","0","0"
"3rDPakQ9kgqYASFmReAH","1","2018-12-13 22:00:26","71049","0","pan right","release","tag","5.96894e-16","-0.95","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","1","1","1","2","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:20","1900","0","enter 1","press","nav","-1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:23","4903","0","enter 1","press","nav","-1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:28:26","7905","0","enter 1","press","nav","-1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:33","14911","0","pan right","press","tag","1.02151","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","0","0","0","0","0","0","0","0","0","0"
"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:36","17914","0","exit 1","press","tag","1.02151",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0"
