"muR4cH39KwqMZrbTYuZV","6123","pan right","press","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"muR4cH39KwqMZrbTYuZV","6254","pan right","release","-0.08","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"muR4cH39KwqMZrbTYuZV","6603","pan right","press","-0.08","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"muR4cH39KwqMZrbTYuZV","8319","pan right","release","-1.1","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"muR4cH39KwqMZrbTYuZV","8745","pan right","press","-1.1","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"muR4cH39KwqMZrbTYuZV","8978","pan right","release","-1.24","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"muR4cH39KwqMZrbTYuZV","10177","Land Vehicle","press","-1.24","0","Land Vehicle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"muR4cH39KwqMZrbTYuZV","13036","zoom in","press","-1.24","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"muR4cH39KwqMZrbTYuZV","13135","zoom in","release","-1.24","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"71.3243"
"muR4cH39KwqMZrbTYuZV","13339","zoom in","press","-1.24","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"71.3243"
"muR4cH39KwqMZrbTYuZV","15188","zoom in","release","-1.24","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","15912","Land Vehicle","press","-1.24","0","Land Vehicle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","16956","Land Vehicle","press","-1.24","0","Land Vehicle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","17767","Land Vehicle","release","-1.24","0","Land Vehicle","60","60","120","120",NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","18913","move new tag","press","-1.24","0","Land Vehicle","466","239","120","120",NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","19619","move new tag","release","-1.24","0","Land Vehicle","407","204","120","120",NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","20411","resize new tag","press","-1.24","0","Land Vehicle","407","204","120","120",NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","22408","resize new tag","release","-1.24","0","Land Vehicle","449","220","204","152",NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","23379","submit new tag","press","-1.24","0","Land Vehicle",NULL,NULL,"204","152","1.90262","0.100936","-0.586736","0.240129","0.178803","23.3746"
"muR4cH39KwqMZrbTYuZV","27455","Land Vehicle","press","-1.24","0","Land Vehicle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","28458","Land Vehicle","release","-1.24","0","Land Vehicle","466","239","120","120",NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","29129","move new tag","press","-1.24","0","Land Vehicle","595","256","120","120",NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","31491","move new tag","release","-1.24","0","Land Vehicle","569","246","120","120",NULL,NULL,NULL,NULL,NULL,"23.3746"
"muR4cH39KwqMZrbTYuZV","36219","pan right","press","-1.24","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"23.3746"
