"VW2NXiIeXZdzLWHziL5y","3691","zoom in","press","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"VW2NXiIeXZdzLWHziL5y","3786","zoom in","release","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"VW2NXiIeXZdzLWHziL5y","6937","zoom in","press","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"VW2NXiIeXZdzLWHziL5y","7026","zoom in","release","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"71.3243"
"VW2NXiIeXZdzLWHziL5y","7433","zoom in","press","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"71.3243"
"VW2NXiIeXZdzLWHziL5y","7521","zoom in","release","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"67.8287"
"VW2NXiIeXZdzLWHziL5y","7970","zoom in","press","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"67.8287"
"VW2NXiIeXZdzLWHziL5y","8042","zoom in","release","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"65.1559"
"VW2NXiIeXZdzLWHziL5y","8353","zoom in","press","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"65.1559"
"VW2NXiIeXZdzLWHziL5y","8433","zoom in","release","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","8779","pan down","press","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","8842","pan down","release","0","-0.0247851","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","9162","pan down","press","0","-0.0247851","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","9259","pan down","release","0","-0.0660935","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","9979","pan up","press","0","-0.0660935","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10058","pan up","release","0","-0.0330467","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10147","pan up","press","0","-0.0330467","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10218","pan up","release","0","-1.04083e-17","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10298","pan up","press","0","-1.04083e-17","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10355","pan up","release","0","0.0247851","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10434","pan up","press","0","0.0247851","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10497","pan up","release","0","0.0578318","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10570","pan up","press","0","0.0578318","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10642","pan up","release","0","0.0908785","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10716","pan up","press","0","0.0908785","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10794","pan up","release","0","0.123925","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10858","pan up","press","0","0.123925","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","10946","pan up","release","0","0.173495","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11010","pan up","press","0","0.173495","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11090","pan up","release","0","0.214804","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11164","pan up","press","0","0.214804","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11250","pan up","release","0","0.256112","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11314","pan up","press","0","0.256112","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11404","pan up","release","0","0.297421","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11481","pan up","press","0","0.297421","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11563","pan up","release","0","0.338729","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11659","pan up","press","0","0.338729","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11715","pan up","release","0","0.371776","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11802","pan up","press","0","0.371776","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","11881","pan up","release","0","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","12490","pan left","press","0","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","12580","pan left","release","0.0413084","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","12650","pan left","press","0.0413084","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","14104","pan left","release","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","15873","zoom in","press","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.9626"
"VW2NXiIeXZdzLWHziL5y","15953","zoom in","release","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"58.9259"
"VW2NXiIeXZdzLWHziL5y","16196","zoom in","press","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"58.9259"
"VW2NXiIeXZdzLWHziL5y","16265","zoom in","release","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"56.6039"
"VW2NXiIeXZdzLWHziL5y","16347","zoom in","press","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"56.6039"
"VW2NXiIeXZdzLWHziL5y","16433","zoom in","release","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"53.8298"
"VW2NXiIeXZdzLWHziL5y","16538","zoom in","press","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"53.8298"
"VW2NXiIeXZdzLWHziL5y","16613","zoom in","release","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"51.1916"
"VW2NXiIeXZdzLWHziL5y","16705","zoom in","press","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"51.1916"
"VW2NXiIeXZdzLWHziL5y","16785","zoom in","release","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","22730","pan right","press","0.760075","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","22794","pan right","release","0.740602","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","23345","pan right","press","0.740602","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","26312","pan right","release","-0.414801","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","26440","pan right","press","-0.414801","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","26512","pan right","release","-0.447256","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","26597","pan right","press","-0.447256","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","26681","pan right","release","-0.479711","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","26713","pan right","press","-0.479711","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","30529","pan right","release","-1.8623","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","31394","pan down","press","-1.8623","0.413084","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","32178","pan down","release","-1.8623","0.108006","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","34816","pan left","press","-1.8623","0.108006","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","35384","pan left","release","-1.6416","0.108006","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","35969","Land Vehicle","press","-1.6416","0.108006","Land Vehicle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","37352","Land Vehicle","press","-1.6416","0.108006","Land Vehicle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","38488","Land Vehicle","press","-1.6416","0.108006","Land Vehicle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","40523","pan left","press","-1.6416","0.108006","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","42107","pan left","release","-1.02496","0.108006","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","44556","pan down","press","-1.02496","0.108006","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","44899","pan down","release","-1.02496","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","48731","pan right","press","-1.02496","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","49035","pan right","release","-1.1418","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","49963","Land Vehicle","press","-1.1418","-0.0283055","Land Vehicle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","52164","Land Vehicle","press","-1.1418","-0.0283055","Land Vehicle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","53410","Land Vehicle","release","-1.1418","-0.0283055","Land Vehicle","60","60","120","120",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","56363","resize new tag","press","-1.1418","-0.0283055","Land Vehicle","300","184","120","120",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","57124","resize new tag","release","-1.1418","-0.0283055","Land Vehicle","295","150","109","52",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","60345","resize new tag","press","-1.1418","-0.0283055","Land Vehicle","295","150","109","52",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","61099","resize new tag","release","-1.1418","-0.0283055","Land Vehicle","319","150","61","52",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","62395","resize new tag","press","-1.1418","-0.0283055","Land Vehicle","319","150","61","52",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","62850","resize new tag","release","-1.1418","-0.0283055","Land Vehicle","328","150","80","52",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","64384","submit new tag","press","-1.1418","-0.0283055","Land Vehicle",NULL,NULL,"80","52","1.91437","0.0751568","-0.540256","0.306562","0.204735","48.6827"
"VW2NXiIeXZdzLWHziL5y","69599","pan left","press","-1.1418","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","70744","pan left","release","-0.693915","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","71586","Floating Object","press","-0.693915","-0.0283055","Floating Object",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","72116","Floating Object","release","-0.693915","-0.0283055","Floating Object","300","184","120","120",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","73444","resize new tag","press","-0.693915","-0.0283055","Floating Object","303","129","120","120",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","73820","resize new tag","release","-0.693915","-0.0283055","Floating Object","303","164","120","50",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","74576","resize new tag","press","-0.693915","-0.0283055","Floating Object","303","164","120","50",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","74972","resize new tag","release","-0.693915","-0.0283055","Floating Object","303","189","120","101",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","75809","resize new tag","press","-0.693915","-0.0283055","Floating Object","303","189","120","101",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","76226","resize new tag","release","-0.693915","-0.0283055","Floating Object","361","189","236","101",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","76826","resize new tag","press","-0.693915","-0.0283055","Floating Object","361","189","236","101",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","77210","resize new tag","release","-0.693915","-0.0283055","Floating Object","337","189","284","101",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","77859","resize new tag","press","-0.693915","-0.0283055","Floating Object","337","189","284","101",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","78305","resize new tag","release","-0.693915","-0.0283055","Floating Object","337","206","284","67",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","79430","submit new tag","press","-0.693915","-0.0283055","Floating Object",NULL,NULL,"284","67","1.44687","-0.133994","-1.26172","1.05681","0.240514","48.6827"
"VW2NXiIeXZdzLWHziL5y","82146","pan left","press","-0.693915","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","82218","pan left","release","-0.667951","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","104917","pan left","press","-0.667951","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","105227","pan left","release","-0.551112","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","105836","A Tree","press","-0.551112","-0.0283055","A Tree",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","107365","A Tree","press","-0.551112","-0.0283055","A Tree",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","107708","A Tree","release","-0.551112","-0.0283055","A Tree","303","129","120","120",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","110197","move new tag","press","-0.551112","-0.0283055","A Tree","288","246","120","120",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","110714","move new tag","release","-0.551112","-0.0283055","A Tree","281","43","120","120",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","115091","submit new tag","press","-0.551112","-0.0283055","A Tree",NULL,NULL,"120","120","1.10984","0.471269","-1.5628","0.466139","0.432206","48.6827"
"VW2NXiIeXZdzLWHziL5y","116972","pan left","press","-0.551112","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","118372","pan left","release","-0.00586597","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","119507","Construction Machine","press","-0.00586597","-0.0283055","Construction Machine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","120053","Construction Machine","release","-0.00586597","-0.0283055","Construction Machine","288","246","120","120",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","120861","move new tag","press","-0.00586597","-0.0283055","Construction Machine","255","275","120","120",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","121650","move new tag","release","-0.00586597","-0.0283055","Construction Machine","247","68","120","120",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","122602","submit new tag","press","-0.00586597","-0.0283055","Construction Machine",NULL,NULL,"120","120","0.00868007","0.379858","-1.93645","0.468444","0.440565","48.6827"
"VW2NXiIeXZdzLWHziL5y","125467","pan left","press","-0.00586597","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","127114","pan left","release","0.636746","-0.0283055","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","128138","Construction Machine","press","0.636746","-0.0283055","Construction Machine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","128619","Construction Machine","release","0.636746","-0.0283055","Construction Machine","255","275","120","120",NULL,NULL,NULL,NULL,NULL,"48.6827"
"VW2NXiIeXZdzLWHziL5y","130256","submit new tag","press","0.636746","-0.0283055","Construction Machine",NULL,NULL,"120","120","-1.07512","-0.505789","-1.57554","0.472925","0.427592","48.6827"
"7L1TkeUdfJ4Q1MH4bFMW","5373","Land Vehicle","press","0","0","Land Vehicle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"7L1TkeUdfJ4Q1MH4bFMW","8407","pan right","press","0","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"7L1TkeUdfJ4Q1MH4bFMW","8618","pan right","release","-0.13","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"7L1TkeUdfJ4Q1MH4bFMW","8970","pan right","press","-0.13","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"7L1TkeUdfJ4Q1MH4bFMW","9184","pan right","release","-0.26","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
"7L1TkeUdfJ4Q1MH4bFMW","9523","pan right","press","-0.26","0","null",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75"
