groupID,playerID,choiceID,var,rank,time,condition
16,47,3,othersTags,1,554851,collaboration
16,47,3,allTags,2,554851,collaboration
16,47,3,myTime,4,554851,collaboration
16,47,3,othersTime,1,554851,collaboration
16,47,3,allTime,2,554851,collaboration
17,49,1,myTags,1,52126,collaboration
17,49,1,othersTags,6,52126,collaboration
17,49,1,allTags,6,52126,collaboration
17,49,1,myTime,6,52126,collaboration
17,49,1,othersTime,6,52126,collaboration
17,49,1,allTime,6,52126,collaboration
17,50,1,myTags,6,124456,collaboration
17,50,1,othersTags,5,124456,collaboration
17,50,1,allTags,6,124456,collaboration
17,50,1,myTime,6,124456,collaboration
17,50,1,othersTime,6,124456,collaboration
17,50,1,allTime,6,124456,collaboration
17,50,2,myTags,6,299280,collaboration
17,50,2,othersTags,1,299280,collaboration
17,50,2,allTags,5,299280,collaboration
17,50,2,myTime,6,299280,collaboration
17,50,2,othersTime,1,299280,collaboration
17,50,2,allTime,5,299280,collaboration
17,50,3,myTags,5,436397,collaboration
17,50,3,othersTags,3,436397,collaboration
17,50,3,allTags,5,436397,collaboration
17,50,3,myTime,5,436397,collaboration
17,50,3,othersTime,4,436397,collaboration
17,50,3,allTime,5,436397,collaboration
17,50,4,myTags,3,557841,collaboration
17,50,4,othersTags,1,557841,collaboration
17,50,4,allTags,1,557841,collaboration
17,50,4,myTime,3,557841,collaboration
17,50,4,othersTime,1,557841,collaboration
17,50,4,allTime,3,557841,collaboration
17,51,1,myTags,6,104351,collaboration
17,51,1,othersTags,1,104351,collaboration
17,51,1,allTags,5,104351,collaboration
17,51,1,myTime,6,104351,collaboration
17,51,1,othersTime,1,104351,collaboration
17,51,1,allTime,5,104351,collaboration
17,51,2,myTags,5,146541,collaboration
17,51,2,othersTags,1,146541,collaboration
17,51,2,allTags,4,146541,collaboration
17,51,2,myTime,5,146541,collaboration
17,51,2,othersTime,1,146541,collaboration
17,51,2,allTime,4,146541,collaboration
17,51,3,myTags,5,257103,collaboration
17,51,3,othersTags,1,257103,collaboration
17,51,3,allTags,3,257103,collaboration
17,51,3,myTime,6,257103,collaboration
17,51,3,othersTime,1,257103,collaboration
17,51,3,allTime,4,257103,collaboration
17,51,4,myTags,6,404974,collaboration
17,51,4,othersTags,1,404974,collaboration
17,51,4,allTags,3,404974,collaboration
17,51,4,myTime,6,404974,collaboration
17,51,4,othersTime,1,404974,collaboration
17,51,4,allTime,3,404974,collaboration
17,51,5,myTags,5,462675,collaboration
17,51,5,othersTags,1,462675,collaboration
17,51,5,allTags,2,462675,collaboration
17,51,5,myTime,5,462675,collaboration
17,51,5,othersTime,1,462675,collaboration
17,51,5,allTime,2,462675,collaboration
17,51,6,myTags,2,519558,collaboration
17,51,6,othersTags,4,519558,collaboration
17,51,6,allTags,4,519558,collaboration
17,51,6,myTime,3,519558,collaboration
17,51,6,othersTime,5,519558,collaboration
17,51,6,allTime,4,519558,collaboration
18,52,1,myTags,6,87264,collaboration
18,52,1,othersTags,6,87264,collaboration
18,52,1,allTags,6,87264,collaboration
18,52,1,myTime,6,87264,collaboration
18,52,1,othersTime,6,87264,collaboration
18,52,1,allTime,6,87264,collaboration
18,52,2,myTags,6,231544,collaboration
18,52,2,othersTags,1,231544,collaboration
18,52,2,allTags,5,231544,collaboration
18,52,2,myTime,6,231544,collaboration
18,52,2,othersTime,1,231544,collaboration
18,52,2,allTime,5,231544,collaboration
18,52,3,myTags,6,418003,collaboration
18,52,3,othersTags,1,418003,collaboration
18,52,3,allTags,5,418003,collaboration
18,52,3,myTime,6,418003,collaboration
18,52,3,othersTime,1,418003,collaboration
18,52,3,allTime,4,418003,collaboration
18,54,1,myTags,6,105286,collaboration
18,54,1,othersTags,6,105286,collaboration
18,54,1,allTags,6,105286,collaboration
18,54,1,myTime,6,105286,collaboration
18,54,1,othersTime,6,105286,collaboration
18,54,1,allTime,6,105286,collaboration
18,54,2,myTags,6,368901,collaboration
18,54,2,othersTags,1,368901,collaboration
18,54,2,allTags,3,368901,collaboration
18,54,2,myTime,6,368901,collaboration
18,54,2,othersTime,1,368901,collaboration
18,54,2,allTime,5,368901,collaboration
19,55,1,myTags,1,131617,collaboration
19,55,1,othersTags,6,131617,collaboration
19,55,1,allTags,6,131617,collaboration
19,55,1,myTime,6,131617,collaboration
19,55,1,othersTime,5,131617,collaboration
19,55,1,allTime,6,131617,collaboration
19,56,1,myTags,1,33321,collaboration
19,56,1,othersTags,1,33321,collaboration
19,56,1,allTags,1,33321,collaboration
19,56,1,myTime,6,33321,collaboration
19,56,1,othersTime,5,33321,collaboration
19,56,1,allTime,5,33321,collaboration
19,57,1,myTags,6,445315,collaboration
19,57,1,othersTags,1,445315,collaboration
19,57,1,allTags,4,445315,collaboration
19,57,1,myTime,6,445315,collaboration
19,57,1,othersTime,1,445315,collaboration
19,57,1,allTime,5,445315,collaboration
20,58,1,myTags,6,83922,collaboration
20,58,1,othersTags,6,83922,collaboration
20,58,1,allTags,6,83922,collaboration
20,58,1,myTime,6,83922,collaboration
20,58,1,othersTime,6,83922,collaboration
20,58,1,allTime,6,83922,collaboration
20,58,2,myTags,6,105965,collaboration
20,58,2,othersTags,6,105965,collaboration
20,58,2,allTags,6,105965,collaboration
20,58,2,myTime,6,105965,collaboration
20,58,2,othersTime,6,105965,collaboration
20,58,2,allTime,6,105965,collaboration
20,58,3,myTags,5,179109,collaboration
20,58,3,othersTags,1,179109,collaboration
20,58,3,allTags,4,179109,collaboration
20,58,3,myTime,5,179109,collaboration
20,58,3,othersTime,1,179109,collaboration
20,58,3,allTime,4,179109,collaboration
20,58,4,myTags,4,206171,collaboration
20,58,4,othersTags,5,206171,collaboration
20,58,4,allTags,5,206171,collaboration
20,58,4,myTime,4,206171,collaboration
20,58,4,othersTime,5,206171,collaboration
20,58,4,allTime,5,206171,collaboration
20,58,5,myTags,4,230223,collaboration
20,58,5,othersTags,5,230223,collaboration
20,58,5,allTags,5,230223,collaboration
20,58,5,myTime,4,230223,collaboration
20,58,5,othersTime,5,230223,collaboration
20,58,5,allTime,5,230223,collaboration
20,58,6,myTags,4,315436,collaboration
20,58,6,othersTags,4,315436,collaboration
20,58,6,allTags,5,315436,collaboration
20,58,6,myTime,5,315436,collaboration
20,58,6,othersTime,6,315436,collaboration
20,58,6,allTime,6,315436,collaboration
20,58,7,myTags,4,375625,collaboration
20,58,7,othersTags,5,375625,collaboration
20,58,7,allTags,5,375625,collaboration
20,58,7,myTime,6,375625,collaboration
20,58,7,othersTime,6,375625,collaboration
20,58,7,allTime,6,375625,collaboration
20,58,8,myTags,6,445831,collaboration
20,58,8,othersTags,6,445831,collaboration
20,58,8,allTags,6,445831,collaboration
20,58,8,myTime,3,445831,collaboration
20,58,8,othersTime,4,445831,collaboration
20,58,8,allTime,4,445831,collaboration
20,58,9,myTags,5,522993,collaboration
20,58,9,othersTags,3,522993,collaboration
20,58,9,allTags,4,522993,collaboration
20,58,9,myTime,6,522993,collaboration
20,58,9,othersTime,6,522993,collaboration
20,58,9,allTime,6,522993,collaboration
20,58,10,myTags,5,533019,collaboration
20,58,10,othersTags,3,533019,collaboration
20,58,10,allTags,4,533019,collaboration
20,58,10,myTime,6,533019,collaboration
20,58,10,othersTime,6,533019,collaboration
20,58,10,allTime,6,533019,collaboration
20,58,11,myTags,5,545040,collaboration
20,58,11,othersTags,3,545040,collaboration
20,58,11,allTags,4,545040,collaboration
20,58,11,myTime,6,545040,collaboration
20,58,11,othersTime,6,545040,collaboration
20,58,11,allTime,6,545040,collaboration
20,59,1,myTags,6,139026,collaboration
20,59,1,othersTags,1,139026,collaboration
20,59,1,allTags,5,139026,collaboration
20,59,1,myTime,6,139026,collaboration
20,59,1,othersTime,1,139026,collaboration
20,59,1,allTime,5,139026,collaboration
20,59,2,myTags,5,211180,collaboration
20,59,2,othersTags,1,211180,collaboration
20,59,2,allTags,3,211180,collaboration
20,59,2,myTime,5,211180,collaboration
20,59,2,othersTime,1,211180,collaboration
20,59,2,allTime,4,211180,collaboration
20,59,3,myTags,5,302404,collaboration
20,59,3,othersTags,1,302404,collaboration
20,59,3,allTags,3,302404,collaboration
20,59,3,myTime,5,302404,collaboration
20,59,3,othersTime,1,302404,collaboration
20,59,3,allTime,4,302404,collaboration
20,59,4,myTags,6,441824,collaboration
20,59,4,othersTags,4,441824,collaboration
20,59,4,allTags,6,441824,collaboration
20,59,4,myTime,6,441824,collaboration
20,59,4,othersTime,3,441824,collaboration
20,59,4,allTime,4,441824,collaboration
20,59,5,myTags,5,513974,collaboration
20,59,5,othersTags,1,513974,collaboration
20,59,5,allTags,3,513974,collaboration
20,59,5,myTime,5,513974,collaboration
20,59,5,othersTime,1,513974,collaboration
20,59,5,allTime,3,513974,collaboration
20,60,1,myTags,6,93947,collaboration
20,60,1,othersTags,6,93947,collaboration
20,60,1,allTags,6,93947,collaboration
20,60,1,myTime,6,93947,collaboration
20,60,1,othersTime,5,93947,collaboration
20,60,1,allTime,6,93947,collaboration
20,60,2,myTags,6,199155,collaboration
20,60,2,othersTags,4,199155,collaboration
20,60,2,allTags,6,199155,collaboration
20,60,2,myTime,6,199155,collaboration
20,60,2,othersTime,5,199155,collaboration
20,60,2,allTime,6,199155,collaboration
20,60,3,myTags,5,480912,collaboration
20,60,3,othersTags,5,480912,collaboration
20,60,3,allTags,4,480912,collaboration
20,60,3,myTime,6,480912,collaboration
20,60,3,othersTime,5,480912,collaboration
20,60,3,allTime,6,480912,collaboration
21,61,1,myTags,6,190470,collaboration
21,61,1,othersTags,1,190470,collaboration
21,61,1,allTags,5,190470,collaboration
21,61,1,myTime,6,190470,collaboration
21,61,1,othersTime,1,190470,collaboration
21,61,1,allTime,5,190470,collaboration
21,61,2,myTags,5,410936,collaboration
21,61,2,othersTags,1,410936,collaboration
21,61,2,allTags,3,410936,collaboration
21,61,2,myTime,6,410936,collaboration
21,61,2,othersTime,1,410936,collaboration
21,61,2,allTime,5,410936,collaboration
21,63,1,myTags,6,137388,collaboration
21,63,1,othersTags,5,137388,collaboration
21,63,1,allTags,6,137388,collaboration
21,63,1,myTime,6,137388,collaboration
21,63,1,othersTime,6,137388,collaboration
21,63,1,allTime,6,137388,collaboration
21,63,2,myTags,5,279734,collaboration
21,63,2,othersTags,1,279734,collaboration
21,63,2,allTags,4,279734,collaboration
21,63,2,myTime,6,279734,collaboration
21,63,2,othersTime,1,279734,collaboration
21,63,2,allTime,4,279734,collaboration
22,65,1,myTags,6,109021,collaboration
22,65,1,othersTags,1,109021,collaboration
22,65,1,allTags,5,109021,collaboration
22,65,1,myTime,6,109021,collaboration
22,65,1,othersTime,1,109021,collaboration
22,65,1,allTime,6,109021,collaboration
22,65,2,myTags,5,190150,collaboration
22,65,2,othersTags,1,190150,collaboration
22,65,2,allTags,3,190150,collaboration
22,65,2,myTime,5,190150,collaboration
22,65,2,othersTime,1,190150,collaboration
22,65,2,allTime,3,190150,collaboration
22,65,3,myTags,6,417513,collaboration
22,65,3,othersTags,1,417513,collaboration
22,65,3,allTags,5,417513,collaboration
22,65,3,myTime,6,417513,collaboration
22,65,3,othersTime,1,417513,collaboration
22,65,3,allTime,4,417513,collaboration
22,65,4,myTags,5,576766,collaboration
22,65,4,othersTags,1,576766,collaboration
22,65,4,allTags,3,576766,collaboration
22,65,4,myTime,5,576766,collaboration
22,65,4,othersTime,1,576766,collaboration
22,65,4,allTime,3,576766,collaboration
22,66,1,myTags,1,55809,collaboration
22,66,1,othersTags,1,55809,collaboration
22,66,1,allTags,1,55809,collaboration
22,66,1,myTime,6,55809,collaboration
22,66,1,othersTime,1,55809,collaboration
22,66,1,allTime,4,55809,collaboration
22,66,2,myTags,6,141081,collaboration
22,66,2,othersTags,1,141081,collaboration
22,66,2,allTags,6,141081,collaboration
22,66,2,myTime,6,141081,collaboration
22,66,2,othersTime,1,141081,collaboration
22,66,2,allTime,5,141081,collaboration
22,66,3,myTags,6,339361,collaboration
22,66,3,othersTags,1,339361,collaboration
22,66,3,allTags,5,339361,collaboration
22,66,3,myTime,6,339361,collaboration
22,66,3,othersTime,1,339361,collaboration
22,66,3,allTime,5,339361,collaboration
22,66,4,myTags,6,417513,collaboration
22,66,4,othersTags,1,417513,collaboration
22,66,4,allTags,4,417513,collaboration
22,66,4,myTime,6,417513,collaboration
22,66,4,othersTime,1,417513,collaboration
22,66,4,allTime,5,417513,collaboration
23,67,1,myTags,6,54987,collaboration
23,67,1,othersTags,1,54987,collaboration
23,67,1,allTags,6,54987,collaboration
23,67,1,myTime,6,54987,collaboration
23,67,1,othersTime,6,54987,collaboration
23,67,1,allTime,6,54987,collaboration
23,67,2,myTags,6,163080,collaboration
23,67,2,othersTags,1,163080,collaboration
23,67,2,allTags,5,163080,collaboration
23,67,2,myTime,6,163080,collaboration
23,67,2,othersTime,1,163080,collaboration
23,67,2,allTime,5,163080,collaboration
23,67,3,myTags,5,289212,collaboration
23,67,3,othersTags,1,289212,collaboration
23,67,3,allTags,3,289212,collaboration
23,67,3,myTime,6,289212,collaboration
23,67,3,othersTime,1,289212,collaboration
23,67,3,allTime,3,289212,collaboration
23,67,4,myTags,1,322248,collaboration
23,67,4,othersTags,6,322248,collaboration
23,67,4,allTags,5,322248,collaboration
23,67,4,myTime,3,322248,collaboration
23,67,4,othersTime,6,322248,collaboration
23,67,4,allTime,5,322248,collaboration
23,67,5,myTags,4,419367,collaboration
23,67,5,othersTags,2,419367,collaboration
23,67,5,allTags,3,419367,collaboration
23,67,5,myTime,4,419367,collaboration
23,67,5,othersTime,2,419367,collaboration
23,67,5,allTime,3,419367,collaboration
23,67,6,myTags,5,468421,collaboration
23,67,6,othersTags,1,468421,collaboration
23,67,6,allTags,1,468421,collaboration
23,67,6,myTime,6,468421,collaboration
23,67,6,othersTime,1,468421,collaboration
23,67,6,allTime,1,468421,collaboration
23,67,7,myTags,3,523485,collaboration
23,67,7,othersTags,2,523485,collaboration
23,67,7,allTags,1,523485,collaboration
23,67,7,myTime,3,523485,collaboration
23,67,7,othersTime,2,523485,collaboration
23,67,7,allTime,3,523485,collaboration
23,68,1,myTags,1,48979,collaboration
23,68,1,othersTags,6,48979,collaboration
23,68,1,allTags,6,48979,collaboration
23,68,1,myTime,6,48979,collaboration
23,68,1,othersTime,6,48979,collaboration
23,68,1,allTime,6,48979,collaboration
23,68,2,myTags,6,138058,collaboration
23,68,2,othersTags,1,138058,collaboration
23,68,2,allTags,4,138058,collaboration
23,68,2,myTime,6,138058,collaboration
23,68,2,othersTime,1,138058,collaboration
23,68,2,allTime,5,138058,collaboration
23,68,3,myTags,6,312238,collaboration
23,68,3,othersTags,1,312238,collaboration
23,68,3,allTags,5,312238,collaboration
23,68,3,myTime,6,312238,collaboration
23,68,3,othersTime,2,312238,collaboration
23,68,3,allTime,5,312238,collaboration
23,68,4,myTags,5,434388,collaboration
23,68,4,othersTags,5,434388,collaboration
23,68,4,allTags,6,434388,collaboration
23,68,4,myTime,5,434388,collaboration
23,68,4,othersTime,4,434388,collaboration
23,68,4,allTime,6,434388,collaboration
23,68,5,myTags,1,479435,collaboration
23,68,5,othersTags,2,479435,collaboration
23,68,5,allTags,1,479435,collaboration
23,68,5,myTime,3,479435,collaboration
23,68,5,othersTime,3,479435,collaboration
23,68,5,allTime,2,479435,collaboration
23,69,1,myTags,6,176098,collaboration
23,69,1,othersTags,1,176098,collaboration
23,69,1,allTags,6,176098,collaboration
23,69,1,myTime,6,176098,collaboration
23,69,1,othersTime,1,176098,collaboration
23,69,1,allTime,6,176098,collaboration
23,69,2,myTags,5,322248,collaboration
23,69,2,othersTags,5,322248,collaboration
23,69,2,allTags,5,322248,collaboration
23,69,2,myTime,5,322248,collaboration
23,69,2,othersTime,4,322248,collaboration
23,69,2,allTime,6,322248,collaboration
23,69,3,myTags,4,419367,collaboration
23,69,3,othersTags,1,419367,collaboration
23,69,3,allTags,2,419367,collaboration
23,69,3,myTime,4,419367,collaboration
23,69,3,othersTime,1,419367,collaboration
23,69,3,allTime,2,419367,collaboration
24,70,1,myTags,6,83466,collaboration
24,70,1,othersTags,6,83466,collaboration
24,70,1,allTags,6,83466,collaboration
24,70,1,myTime,6,83466,collaboration
24,70,1,othersTime,5,83466,collaboration
24,70,1,allTime,6,83466,collaboration
24,70,2,myTags,5,122534,collaboration
24,70,2,othersTags,6,122534,collaboration
24,70,2,allTags,5,122534,collaboration
24,70,2,myTime,5,122534,collaboration
24,70,2,othersTime,6,122534,collaboration
24,70,2,allTime,6,122534,collaboration
24,70,3,myTags,4,156604,collaboration
24,70,3,othersTags,4,156604,collaboration
24,70,3,allTags,4,156604,collaboration
24,70,3,myTime,4,156604,collaboration
24,70,3,othersTime,5,156604,collaboration
24,70,3,allTime,4,156604,collaboration
24,70,4,myTags,6,277898,collaboration
24,70,4,othersTags,2,277898,collaboration
24,70,4,allTags,6,277898,collaboration
24,70,4,myTime,6,277898,collaboration
24,70,4,othersTime,5,277898,collaboration
24,70,4,allTime,6,277898,collaboration
24,70,5,myTags,5,392316,collaboration
24,70,5,othersTags,6,392316,collaboration
24,70,5,allTags,6,392316,collaboration
24,70,5,myTime,5,392316,collaboration
24,70,5,othersTime,5,392316,collaboration
24,70,5,allTime,6,392316,collaboration
24,70,6,myTags,4,470538,collaboration
24,70,6,othersTags,3,470538,collaboration
24,70,6,allTags,4,470538,collaboration
24,70,6,myTime,3,470538,collaboration
24,70,6,othersTime,2,470538,collaboration
24,70,6,allTime,3,470538,collaboration
24,71,1,myTags,6,146583,collaboration
24,71,1,othersTags,4,146583,collaboration
24,71,1,allTags,5,146583,collaboration
24,71,1,myTime,6,146583,collaboration
24,71,1,othersTime,5,146583,collaboration
24,71,1,allTime,6,146583,collaboration
24,71,2,myTags,5,261852,collaboration
24,71,2,othersTags,5,261852,collaboration
24,71,2,allTags,6,261852,collaboration
24,71,2,myTime,5,261852,collaboration
24,71,2,othersTime,5,261852,collaboration
24,71,2,allTime,5,261852,collaboration
24,71,3,myTags,6,459508,collaboration
24,71,3,othersTags,6,459508,collaboration
24,71,3,allTags,6,459508,collaboration
24,71,3,myTime,6,459508,collaboration
24,71,3,othersTime,6,459508,collaboration
24,71,3,allTime,6,459508,collaboration
24,72,1,myTags,6,48435,collaboration
24,72,1,othersTags,6,48435,collaboration
24,72,1,allTags,6,48435,collaboration
24,72,1,myTime,6,48435,collaboration
24,72,1,othersTime,6,48435,collaboration
24,72,1,allTime,6,48435,collaboration
24,72,2,myTags,5,99487,collaboration
24,72,2,othersTags,5,99487,collaboration
24,72,2,allTags,5,99487,collaboration
24,72,2,myTime,5,99487,collaboration
24,72,2,othersTime,6,99487,collaboration
24,72,2,allTime,6,99487,collaboration
24,72,3,myTags,6,170638,collaboration
24,72,3,othersTags,4,170638,collaboration
24,72,3,allTags,4,170638,collaboration
24,72,3,myTime,6,170638,collaboration
24,72,3,othersTime,4,170638,collaboration
24,72,3,allTime,4,170638,collaboration
24,72,4,myTags,4,224749,collaboration
24,72,4,othersTags,1,224749,collaboration
24,72,4,allTags,2,224749,collaboration
24,72,4,myTime,4,224749,collaboration
24,72,4,othersTime,1,224749,collaboration
24,72,4,allTime,2,224749,collaboration
24,72,5,myTags,6,307028,collaboration
24,72,5,othersTags,1,307028,collaboration
24,72,5,allTags,1,307028,collaboration
24,72,5,myTime,6,307028,collaboration
24,72,5,othersTime,1,307028,collaboration
24,72,5,allTime,1,307028,collaboration
24,72,6,myTags,6,318059,collaboration
24,72,6,othersTags,1,318059,collaboration
24,72,6,allTags,1,318059,collaboration
24,72,6,myTime,6,318059,collaboration
24,72,6,othersTime,1,318059,collaboration
24,72,6,allTime,1,318059,collaboration
24,72,7,myTags,6,566853,collaboration
24,72,7,othersTags,1,566853,collaboration
24,72,7,allTags,5,566853,collaboration
24,72,7,myTime,6,566853,collaboration
24,72,7,othersTime,1,566853,collaboration
24,72,7,allTime,4,566853,collaboration
25,73,1,myTags,6,155320,collaboration
25,73,1,othersTags,1,155320,collaboration
25,73,1,allTags,6,155320,collaboration
25,73,1,myTime,6,155320,collaboration
25,73,1,othersTime,1,155320,collaboration
25,73,1,allTime,4,155320,collaboration
25,73,2,myTags,6,348960,collaboration
25,73,2,othersTags,1,348960,collaboration
25,73,2,allTags,5,348960,collaboration
25,73,2,myTime,6,348960,collaboration
25,73,2,othersTime,1,348960,collaboration
25,73,2,allTime,5,348960,collaboration
25,73,3,myTags,4,460296,collaboration
25,73,3,othersTags,4,460296,collaboration
25,73,3,allTags,4,460296,collaboration
25,73,3,myTime,4,460296,collaboration
25,73,3,othersTime,3,460296,collaboration
25,73,3,allTime,4,460296,collaboration
25,74,1,myTags,1,30058,collaboration
25,74,1,othersTags,1,30058,collaboration
25,74,1,allTags,1,30058,collaboration
25,74,1,myTime,6,30058,collaboration
25,74,1,othersTime,1,30058,collaboration
25,74,1,allTime,6,30058,collaboration
25,74,2,myTags,6,172377,collaboration
25,74,2,othersTags,1,172377,collaboration
25,74,2,allTags,5,172377,collaboration
25,74,2,myTime,6,172377,collaboration
25,74,2,othersTime,1,172377,collaboration
25,74,2,allTime,6,172377,collaboration
25,74,3,myTags,5,260677,collaboration
25,74,3,othersTags,1,260677,collaboration
25,74,3,allTags,1,260677,collaboration
25,74,3,myTime,5,260677,collaboration
25,74,3,othersTime,1,260677,collaboration
25,74,3,allTime,1,260677,collaboration
25,74,4,myTags,5,358992,collaboration
25,74,4,othersTags,6,358992,collaboration
25,74,4,allTags,6,358992,collaboration
25,74,4,myTime,5,358992,collaboration
25,74,4,othersTime,5,358992,collaboration
25,74,4,allTime,6,358992,collaboration
25,74,5,myTags,6,389077,collaboration
25,74,5,othersTags,1,389077,collaboration
25,74,5,allTags,3,389077,collaboration
25,74,5,myTime,6,389077,collaboration
25,74,5,othersTime,1,389077,collaboration
25,74,5,allTime,4,389077,collaboration
25,74,6,myTags,3,488389,collaboration
25,74,6,othersTags,4,488389,collaboration
25,74,6,allTags,5,488389,collaboration
25,74,6,myTime,5,488389,collaboration
25,74,6,othersTime,5,488389,collaboration
25,74,6,allTime,6,488389,collaboration
25,74,7,myTags,3,531549,collaboration
25,74,7,othersTags,2,531549,collaboration
25,74,7,allTags,1,531549,collaboration
25,74,7,myTime,5,531549,collaboration
25,74,7,othersTime,2,531549,collaboration
25,74,7,allTime,6,531549,collaboration
25,75,1,myTags,6,161340,collaboration
25,75,1,othersTags,1,161340,collaboration
25,75,1,allTags,4,161340,collaboration
25,75,1,myTime,6,161340,collaboration
25,75,1,othersTime,1,161340,collaboration
25,75,1,allTime,6,161340,collaboration
25,75,2,myTags,6,319880,collaboration
25,75,2,othersTags,2,319880,collaboration
25,75,2,allTags,6,319880,collaboration
25,75,2,myTime,6,319880,collaboration
25,75,2,othersTime,2,319880,collaboration
25,75,2,allTime,6,319880,collaboration
25,75,3,myTags,4,488389,collaboration
25,75,3,othersTags,1,488389,collaboration
25,75,3,allTags,1,488389,collaboration
25,75,3,myTime,5,488389,collaboration
25,75,3,othersTime,1,488389,collaboration
25,75,3,allTime,4,488389,collaboration
26,76,1,myTags,6,87789,collaboration
26,76,1,othersTags,5,87789,collaboration
26,76,1,allTags,6,87789,collaboration
26,76,1,myTime,6,87789,collaboration
26,76,1,othersTime,6,87789,collaboration
26,76,1,allTime,6,87789,collaboration
26,76,2,myTags,1,143926,collaboration
26,76,2,othersTags,1,143926,collaboration
26,76,2,allTags,1,143926,collaboration
26,76,2,myTime,5,143926,collaboration
26,76,2,othersTime,4,143926,collaboration
26,76,2,allTime,4,143926,collaboration
26,76,3,myTags,1,167983,collaboration
26,76,3,othersTags,1,167983,collaboration
26,76,3,allTags,1,167983,collaboration
26,76,3,myTime,4,167983,collaboration
26,76,3,othersTime,1,167983,collaboration
26,76,3,allTime,3,167983,collaboration
26,76,4,myTags,1,253310,collaboration
26,76,4,othersTags,1,253310,collaboration
26,76,4,allTags,1,253310,collaboration
26,76,4,myTime,6,253310,collaboration
26,76,4,othersTime,1,253310,collaboration
26,76,4,allTime,3,253310,collaboration
26,76,5,myTags,1,292434,collaboration
26,76,5,othersTags,1,292434,collaboration
26,76,5,allTags,1,292434,collaboration
26,76,5,myTime,3,292434,collaboration
26,76,5,othersTime,1,292434,collaboration
26,76,5,allTime,1,292434,collaboration
26,76,6,myTags,1,325525,collaboration
26,76,6,othersTags,4,325525,collaboration
26,76,6,allTags,3,325525,collaboration
26,76,6,myTime,2,325525,collaboration
26,76,6,othersTime,3,325525,collaboration
26,76,6,allTime,3,325525,collaboration
26,76,7,myTags,1,564302,collaboration
26,76,7,othersTags,5,564302,collaboration
26,76,7,allTags,5,564302,collaboration
26,76,7,myTime,6,564302,collaboration
26,76,7,othersTime,2,564302,collaboration
26,76,7,allTime,6,564302,collaboration
26,77,1,myTags,6,135899,collaboration
26,77,1,othersTags,5,135899,collaboration
26,77,1,allTags,5,135899,collaboration
26,77,1,myTime,6,135899,collaboration
26,77,1,othersTime,5,135899,collaboration
26,77,1,allTime,6,135899,collaboration
26,77,2,myTags,6,296443,collaboration
26,77,2,othersTags,1,296443,collaboration
26,77,2,allTags,5,296443,collaboration
26,77,2,myTime,6,296443,collaboration
26,77,2,othersTime,2,296443,collaboration
26,77,2,allTime,5,296443,collaboration
26,77,3,myTags,4,463954,collaboration
26,77,3,othersTags,1,463954,collaboration
26,77,3,allTags,1,463954,collaboration
26,77,3,myTime,6,463954,collaboration
26,77,3,othersTime,3,463954,collaboration
26,77,3,allTime,5,463954,collaboration
26,77,4,myTags,1,536211,collaboration
26,77,4,othersTags,4,536211,collaboration
26,77,4,allTags,1,536211,collaboration
26,77,4,myTime,3,536211,collaboration
26,77,4,othersTime,3,536211,collaboration
26,77,4,allTime,3,536211,collaboration
26,78,1,myTags,6,193085,collaboration
26,78,1,othersTags,1,193085,collaboration
26,78,1,allTags,6,193085,collaboration
26,78,1,myTime,6,193085,collaboration
26,78,1,othersTime,1,193085,collaboration
26,78,1,allTime,5,193085,collaboration
26,78,2,myTags,5,319507,collaboration
26,78,2,othersTags,1,319507,collaboration
26,78,2,allTags,3,319507,collaboration
26,78,2,myTime,5,319507,collaboration
26,78,2,othersTime,2,319507,collaboration
26,78,2,allTime,3,319507,collaboration
26,78,3,myTags,5,477000,collaboration
26,78,3,othersTags,1,477000,collaboration
26,78,3,allTags,5,477000,collaboration
26,78,3,myTime,5,477000,collaboration
26,78,3,othersTime,3,477000,collaboration
26,78,3,allTime,6,477000,collaboration
27,79,1,myTags,6,92353,collaboration
27,79,1,othersTags,1,92353,collaboration
27,79,1,allTags,6,92353,collaboration
27,79,1,myTime,6,92353,collaboration
27,79,1,othersTime,1,92353,collaboration
27,79,1,allTime,6,92353,collaboration
27,79,2,myTags,5,183691,collaboration
27,79,2,othersTags,1,183691,collaboration
27,79,2,allTags,4,183691,collaboration
27,79,2,myTime,5,183691,collaboration
27,79,2,othersTime,5,183691,collaboration
27,79,2,allTime,6,183691,collaboration
27,79,3,myTags,4,325111,collaboration
27,79,3,othersTags,5,325111,collaboration
27,79,3,allTags,6,325111,collaboration
27,79,3,myTime,6,325111,collaboration
27,79,3,othersTime,4,325111,collaboration
27,79,3,allTime,6,325111,collaboration
27,79,4,myTags,5,521795,collaboration
27,79,4,othersTags,4,521795,collaboration
27,79,4,allTags,4,521795,collaboration
27,79,4,myTime,6,521795,collaboration
27,79,4,othersTime,4,521795,collaboration
27,79,4,allTime,6,521795,collaboration
27,79,5,myTags,3,592110,collaboration
27,79,5,othersTags,5,592110,collaboration
27,79,5,allTags,3,592110,collaboration
27,79,5,myTime,5,592110,collaboration
27,79,5,othersTime,5,592110,collaboration
27,79,5,allTime,5,592110,collaboration
27,80,1,myTags,6,191721,collaboration
27,80,1,othersTags,1,191721,collaboration
27,80,1,allTags,4,191721,collaboration
27,80,1,myTime,6,191721,collaboration
